customer_id,account_id,date,amount,iso_currency_code,name,merchant_name,payment_channel,pending,pfc_primary,pfc_detailed
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-03-26,17.99,USD,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-01,-1409.91,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-02,76.53,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-02,57.58,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-03,1100.0,USD,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-08,202.69,USD,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-08,34.0,USD,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-09,35.82,USD,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-12,131.83,USD,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-12,-401.18,USD,CASH DEPOSIT BRANCH 0114,,other,False,TRANSFER_IN,TRANSFER_IN_DEPOSIT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-15,-1417.46,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-16,42.74,USD,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-16,31.85,USD,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-17,705.14,USD,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-17,23.76,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-18,35.56,USD,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-20,55.34,USD,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-20,23.84,USD,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-23,16.95,USD,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-24,135.63,USD,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-24,40.78,USD,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-26,15.49,USD,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-26,11.99,USD,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-26,17.99,USD,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-27,8.22,USD,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-29,21.5,USD,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-04-29,103.45,USD,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-01,-1449.45,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-01,20.51,USD,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-01,29.53,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-02,56.21,USD,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-03,1100.0,USD,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-07,103.76,USD,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-07,30.98,USD,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-08,312.42,USD,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-08,55.17,USD,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-08,34.0,USD,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-12,113.47,USD,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-15,-1496.75,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-16,40.19,USD,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-17,724.23,USD,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-17,25.48,USD,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-18,61.84,USD,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-18,7.37,USD,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-18,18.07,USD,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-24,31.81,USD,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-26,15.49,USD,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-26,11.99,USD,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-26,17.99,USD,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-31,43.53,USD,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-31,12.67,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-05-31,166.29,USD,OLD NAVY US 5341,Old Navy,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-01,-1502.0,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-02,32.62,USD,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-03,1100.0,USD,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-05,19.92,USD,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-06,32.95,USD,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-08,275.32,USD,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-08,48.21,USD,OLD NAVY US 5341,Old Navy,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-10,35.39,USD,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-12,74.45,USD,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-12,34.0,USD,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-13,36.09,USD,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-15,-1561.63,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-17,588.15,USD,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-17,31.11,USD,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-17,37.18,USD,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-18,73.4,USD,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-19,12.26,USD,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-19,24.36,USD,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-21,103.66,USD,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-23,48.79,USD,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-24,34.7,USD,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-25,20.56,USD,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-26,15.49,USD,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-26,11.99,USD,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-26,17.99,USD,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-26,46.33,USD,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-27,48.45,USD,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-27,49.85,USD,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-27,13.87,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-27,26.74,USD,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-06-30,67.89,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-01,-1382.34,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-03,1100.0,USD,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-08,220.28,USD,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-11,41.15,USD,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-11,34.24,USD,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-12,109.84,USD,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-12,22.32,USD,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-12,19.12,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-14,26.19,USD,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-15,-1413.63,USD,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-16,13.51,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-17,610.97,USD,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-17,81.27,USD,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-18,117.3,USD,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-18,14.98,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-18,52.85,USD,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-18,9.81,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-18,12.55,USD,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-19,39.02,USD,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-19,20.73,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-22,111.09,USD,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-22,33.09,USD,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-24,22.99,USD,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-24,58.42,USD,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-25,14.45,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-26,15.49,USD,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-26,11.99,USD,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-26,17.99,USD,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-27,29.53,USD,WAL-MART #1762,Walmart,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,acc_c7c57e9122edfe7c0cf3,2026-07-30,21.14,USD,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-02,143.75,USD,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00002,acc_be07083489a6e0169f7d,2025-08-03,4915.0,USD,WASATCH MTG PAYMENT,,other,False,LOAN_PAYMENTS,LOAN_PAYMENTS_MORTGAGE_PAYMENT
cu_00002,acc_be07083489a6e0169f7d,2025-08-04,-4999.68,USD,DIRECT DEP GOLDMAN SACHS SLC PR,,other,False,INCOME,INCOME_WAGES
cu_00002,acc_be07083489a6e0169f7d,2025-08-04,214.56,USD,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00002,acc_be07083489a6e0169f7d,2025-08-05,1085.6,USD,ONLINE TRANSFER TO SAV ...9921,,online,False,TRANSFER_OUT,TRANSFER_OUT_SAVINGS
cu_00002,acc_8a95d166e4ce5f1116c6,2025-08-05,-1085.6,USD,ONLINE TRANSFER FROM CHK ...4410,,online,False,TRANSFER_IN,TRANSFER_IN_SAVINGS
cu_00002,acc_be07083489a6e0169f7d,2025-08-08,130.74,USD,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00002,acc_be07083489a6e0169f7d,2025-08-08,87.74,USD,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00002,acc_be07083489a6e0169f7d,2025-08-09,88.8,USD,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00002,acc_be07083489a6e0169f7d,2025-08-09,47.67,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-11,5.6,USD,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00002,acc_be07083489a6e0169f7d,2025-08-11,58.04,USD,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00002,acc_be07083489a6e0169f7d,2025-08-12,68.96,USD,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00002,acc_be07083489a6e0169f7d,2025-08-12,20.33,USD,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-12,80.69,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-14,97.36,USD,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00002,acc_be07083489a6e0169f7d,2025-08-15,212.49,USD,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00002,acc_be07083489a6e0169f7d,2025-08-15,28.94,USD,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-16,22.66,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-17,105.16,USD,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00002,acc_be07083489a6e0169f7d,2025-08-17,122.71,USD,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-17,39.19,USD,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00002,acc_be07083489a6e0169f7d,2025-08-18,-5033.18,USD,DIRECT DEP GOLDMAN SACHS SLC PR,,other,False,INCOME,INCOME_WAGES
cu_00002,acc_be07083489a6e0169f7d,2025-08-18,47.35,USD,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00002,acc_be07083489a6e0169f7d,2025-08-19,25.57,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-19,57.79,USD,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00002,acc_be07083489a6e0169f7d,2025-08-21,36.17,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-21,345.14,USD,WAL-MART #1762,Walmart,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00002,acc_be07083489a6e0169f7d,2025-08-22,27.81,USD,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-22,73.71,USD,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00002,acc_be07083489a6e0169f7d,2025-08-22,66.84,USD,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
