customer_id,transaction_id,account_id,date,amount,name,merchant_name,payment_channel,pending,pfc_primary,pfc_detailed
cu_00001,txn_c15804645d47f7e24211,acc_c7c57e9122edfe7c0cf3,2025-11-17,628.76,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_a2d1e7c3a4ca3ceb6046,acc_c7c57e9122edfe7c0cf3,2025-11-17,42.76,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_868ec0ce8b2bdd0396b3,acc_c7c57e9122edfe7c0cf3,2025-11-20,40.42,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_0ba8b56cf9f858769736,acc_c7c57e9122edfe7c0cf3,2025-11-23,14.19,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_e42d19d17b156463b600,acc_c7c57e9122edfe7c0cf3,2025-11-24,29.37,WAL-MART #1762,Walmart,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_af9994b75926a3781299,acc_c7c57e9122edfe7c0cf3,2025-11-25,37.88,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_8787e654304dda21163c,acc_c7c57e9122edfe7c0cf3,2025-11-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_175bced77b5f3677cfac,acc_c7c57e9122edfe7c0cf3,2025-11-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_2b8951621165a288a87d,acc_c7c57e9122edfe7c0cf3,2025-11-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_ace897f88ba86532dbc3,acc_c7c57e9122edfe7c0cf3,2025-11-27,82.57,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_748774e78203f0ddfe0a,acc_c7c57e9122edfe7c0cf3,2025-11-28,41.56,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_48771ae123b9e10e813d,acc_c7c57e9122edfe7c0cf3,2025-11-30,87.42,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_4a62cac0d4a0ef705237,acc_c7c57e9122edfe7c0cf3,2025-12-01,-1474.72,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_45a2ea23717412e8138b,acc_c7c57e9122edfe7c0cf3,2025-12-01,49.95,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_8e395038e1d19de449df,acc_c7c57e9122edfe7c0cf3,2025-12-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_cc3aa32ac8402110ebd7,acc_c7c57e9122edfe7c0cf3,2025-12-04,70.58,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_7aa51a421749c5719873,acc_c7c57e9122edfe7c0cf3,2025-12-06,25.87,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_531a6d306f82f6db68ba,acc_c7c57e9122edfe7c0cf3,2025-12-07,71.45,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_f07c183da9a53d29a214,acc_c7c57e9122edfe7c0cf3,2025-12-08,131.59,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_c8b0050d9a581b5ff731,acc_c7c57e9122edfe7c0cf3,2025-12-09,101.41,WAL-MART #1762,Walmart,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_536ca888b3fa3f35fee8,acc_c7c57e9122edfe7c0cf3,2025-12-10,13.4,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_bb8759b280bc98a80c88,acc_c7c57e9122edfe7c0cf3,2025-12-10,18.61,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_0c88e416af4aee6ef61e,acc_c7c57e9122edfe7c0cf3,2025-12-11,33.15,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_1b0b35603d7071825c41,acc_c7c57e9122edfe7c0cf3,2025-12-12,108.54,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_003d24ca9a514ae9d68d,acc_c7c57e9122edfe7c0cf3,2025-12-12,38.03,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_ebe5316b6d5f571862bf,acc_c7c57e9122edfe7c0cf3,2025-12-15,-1475.44,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_0c280078c0b5ad38d457,acc_c7c57e9122edfe7c0cf3,2025-12-16,69.22,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_82803013e0c547ec9d37,acc_c7c57e9122edfe7c0cf3,2025-12-17,632.29,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_627921c56155b81b356f,acc_c7c57e9122edfe7c0cf3,2025-12-17,32.46,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_67d545074b68ce699dd7,acc_c7c57e9122edfe7c0cf3,2025-12-18,90.81,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_9d6df046ab3ee9be0370,acc_c7c57e9122edfe7c0cf3,2025-12-18,55.68,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_4b3c6bba9b447cd83eec,acc_c7c57e9122edfe7c0cf3,2025-12-19,80.22,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_ab338a2e483557d224b5,acc_c7c57e9122edfe7c0cf3,2025-12-20,50.13,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_42b37c657921f52e0945,acc_c7c57e9122edfe7c0cf3,2025-12-20,174.65,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_a47de7e0ddad33390408,acc_c7c57e9122edfe7c0cf3,2025-12-20,37.66,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_fbf8aafe9dd3e7028e67,acc_c7c57e9122edfe7c0cf3,2025-12-22,45.65,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_f2bd6ee7869f231be378,acc_c7c57e9122edfe7c0cf3,2025-12-24,28.53,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_9c91341f27098cb5c21f,acc_c7c57e9122edfe7c0cf3,2025-12-25,44.09,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_5798fbf10393a7393083,acc_c7c57e9122edfe7c0cf3,2025-12-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_3f248ec3a78847b7bc2a,acc_c7c57e9122edfe7c0cf3,2025-12-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_1ab2fe6b99f35aee423c,acc_c7c57e9122edfe7c0cf3,2025-12-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_90f41fb5dc05fedff9fe,acc_c7c57e9122edfe7c0cf3,2025-12-28,25.88,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_baef9df08ff912d91290,acc_c7c57e9122edfe7c0cf3,2025-12-28,37.71,OLD NAVY US 5341,Old Navy,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_626ac69e15c017d0c78b,acc_c7c57e9122edfe7c0cf3,2025-12-29,131.4,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_a75c9b39130a4bbe097a,acc_c7c57e9122edfe7c0cf3,2025-12-29,90.98,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_6d9a5397c8ae2878ef61,acc_c7c57e9122edfe7c0cf3,2025-12-29,13.51,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_72a4b0e2a642299bd093,acc_c7c57e9122edfe7c0cf3,2025-12-31,14.58,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_d6bfb7c635b7ae5c3af3,acc_c7c57e9122edfe7c0cf3,2026-01-01,-1461.88,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_0196c3fb14436ce6a664,acc_c7c57e9122edfe7c0cf3,2026-01-01,25.13,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_3f89d0b72ff4a48fdd02,acc_c7c57e9122edfe7c0cf3,2026-01-02,34.74,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_36ec1f3dfe48b7d269ae,acc_c7c57e9122edfe7c0cf3,2026-01-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_09c11d0d5e417aa5c8b8,acc_c7c57e9122edfe7c0cf3,2026-01-05,102.17,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_fb6e6db217f7046a1c21,acc_c7c57e9122edfe7c0cf3,2026-01-05,38.82,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_64c641c8a4fb869324a3,acc_c7c57e9122edfe7c0cf3,2026-01-07,26.35,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_73e73ec82eaa242d4f1b,acc_c7c57e9122edfe7c0cf3,2026-01-08,241.68,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_7cfc37b1307c312b6186,acc_c7c57e9122edfe7c0cf3,2026-01-08,10.21,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_4a77cdac6f8df6957386,acc_c7c57e9122edfe7c0cf3,2026-01-11,13.6,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_c5e736c51d24f42219d0,acc_c7c57e9122edfe7c0cf3,2026-01-12,111.7,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_35aa16f773b7f1df47ab,acc_c7c57e9122edfe7c0cf3,2026-01-12,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_34c24b1fea567ca46ef0,acc_c7c57e9122edfe7c0cf3,2026-01-14,27.0,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_758f84d9c35958c0951f,acc_c7c57e9122edfe7c0cf3,2026-01-14,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_9ea3250a0b298c65ee91,acc_c7c57e9122edfe7c0cf3,2026-01-15,-1458.92,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_22d9b6ffd86d923aa856,acc_c7c57e9122edfe7c0cf3,2026-01-17,507.1,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_57eabf8c2223a5d21331,acc_c7c57e9122edfe7c0cf3,2026-01-18,28.88,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_219eee8339eac4e84912,acc_c7c57e9122edfe7c0cf3,2026-01-19,134.66,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_8cb1dad040bae66ab99c,acc_c7c57e9122edfe7c0cf3,2026-01-19,13.45,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_f2a321ba18f69a0dcf9f,acc_c7c57e9122edfe7c0cf3,2026-01-20,65.39,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_e01d543a247fb19b4526,acc_c7c57e9122edfe7c0cf3,2026-01-21,42.09,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_e8c78c551d89b8f4635a,acc_c7c57e9122edfe7c0cf3,2026-01-22,42.09,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_9951248e0b1cecd0a591,acc_c7c57e9122edfe7c0cf3,2026-01-23,31.43,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_2e82b073a12886d12760,acc_c7c57e9122edfe7c0cf3,2026-01-23,9.44,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_331ca1bee383b65d9e32,acc_c7c57e9122edfe7c0cf3,2026-01-25,67.75,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_188186e5f8c0037d4264,acc_c7c57e9122edfe7c0cf3,2026-01-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_fe336ea67480b93e209c,acc_c7c57e9122edfe7c0cf3,2026-01-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_757849a9f71fb1187a74,acc_c7c57e9122edfe7c0cf3,2026-01-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_6bae0d1bdc7e828c035d,acc_c7c57e9122edfe7c0cf3,2026-01-26,40.03,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_cea8db02725a4830715c,acc_c7c57e9122edfe7c0cf3,2026-01-28,84.52,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_12c7d64011364c3c9253,acc_c7c57e9122edfe7c0cf3,2026-01-28,149.84,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_827d3b9f1e232ed09806,acc_c7c57e9122edfe7c0cf3,2026-02-01,-1553.0,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_2ce113096aa6fd861caf,acc_c7c57e9122edfe7c0cf3,2026-02-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_935dc791b6ae01aee515,acc_c7c57e9122edfe7c0cf3,2026-02-03,16.23,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_8e1e225e5c8bbede3766,acc_c7c57e9122edfe7c0cf3,2026-02-03,12.66,OLD NAVY US 5341,Old Navy,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_d40c232e0939c511ff2c,acc_c7c57e9122edfe7c0cf3,2026-02-05,34.38,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_aa85d0254f5d031015b9,acc_c7c57e9122edfe7c0cf3,2026-02-06,59.87,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_f386055aa1d19b7e4558,acc_c7c57e9122edfe7c0cf3,2026-02-06,79.03,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_fa5e9716a2298cb7c7e4,acc_c7c57e9122edfe7c0cf3,2026-02-06,35.4,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_4010d2c3e26c7225ceb2,acc_c7c57e9122edfe7c0cf3,2026-02-07,31.45,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_b82b6fa92fad74963b2d,acc_c7c57e9122edfe7c0cf3,2026-02-07,56.66,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_176668b7ed5127c4c26b,acc_c7c57e9122edfe7c0cf3,2026-02-08,161.16,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_3c4da5d9c72f03080822,acc_c7c57e9122edfe7c0cf3,2026-02-08,106.1,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_cb0b196cbc3d94b62b22,acc_c7c57e9122edfe7c0cf3,2026-02-08,35.1,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_01aee71c28d6154f8f19,acc_c7c57e9122edfe7c0cf3,2026-02-08,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_f9c27698e2eb34e6d3f2,acc_c7c57e9122edfe7c0cf3,2026-02-12,70.02,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_a28c1fae49a95d7fcc31,acc_c7c57e9122edfe7c0cf3,2026-02-15,-1532.98,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_a2f90a309699a33f6958,acc_c7c57e9122edfe7c0cf3,2026-02-16,38.96,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_8b156fed5c329091addc,acc_c7c57e9122edfe7c0cf3,2026-02-17,584.91,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_511c7ea9399202df0e26,acc_c7c57e9122edfe7c0cf3,2026-02-18,22.62,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_c31628633ecfd51bcb7b,acc_c7c57e9122edfe7c0cf3,2026-02-18,44.61,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_fc7463c2dacd71f1f03f,acc_c7c57e9122edfe7c0cf3,2026-02-20,36.23,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_2859e1b28dd65fc4c58f,acc_c7c57e9122edfe7c0cf3,2026-02-21,4.88,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_24c64e9a9ebd3fba65f6,acc_c7c57e9122edfe7c0cf3,2026-02-21,32.64,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_9fc2f0333349924ad841,acc_c7c57e9122edfe7c0cf3,2026-02-21,31.52,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_f0e6f7033b99a59d7546,acc_c7c57e9122edfe7c0cf3,2026-02-22,4.88,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_07d11aa1a36f8cd4ebae,acc_c7c57e9122edfe7c0cf3,2026-02-23,12.01,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_7cede821e7483e62f51c,acc_c7c57e9122edfe7c0cf3,2026-02-23,12.21,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_3aaedee45e687227e7ab,acc_c7c57e9122edfe7c0cf3,2026-02-23,46.68,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_4525c3a55565ad8e80d3,acc_c7c57e9122edfe7c0cf3,2026-02-24,35.48,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_67fa525aac766f917cf3,acc_c7c57e9122edfe7c0cf3,2026-02-25,32.62,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_f799b60fde99b3ad118a,acc_c7c57e9122edfe7c0cf3,2026-02-25,42.28,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_94b2b3134686b75e63ec,acc_c7c57e9122edfe7c0cf3,2026-02-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_147dde85f584a2de7b3c,acc_c7c57e9122edfe7c0cf3,2026-02-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_386e1092132ba9657ec3,acc_c7c57e9122edfe7c0cf3,2026-02-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_346ebf1888b28afe1580,acc_c7c57e9122edfe7c0cf3,2026-02-26,74.19,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_5beea5fe5b2b8ee10337,acc_c7c57e9122edfe7c0cf3,2026-02-26,15.17,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_cddebc41565b01179b48,acc_c7c57e9122edfe7c0cf3,2026-02-26,9.71,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_33bb379327e1e3c0a2d7,acc_c7c57e9122edfe7c0cf3,2026-02-28,51.18,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_3e68429a47777c882c08,acc_c7c57e9122edfe7c0cf3,2026-02-28,29.18,WAL-MART #1762,Walmart,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_88592be5aab410f75db2,acc_c7c57e9122edfe7c0cf3,2026-03-01,-1498.74,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_7f7e343670e546970201,acc_c7c57e9122edfe7c0cf3,2026-03-01,48.32,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_2d07b367a2b06a3cf277,acc_c7c57e9122edfe7c0cf3,2026-03-01,144.83,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_ad86aa2b463e30224f16,acc_c7c57e9122edfe7c0cf3,2026-03-02,84.86,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_a69381bf3414a1ed509a,acc_c7c57e9122edfe7c0cf3,2026-03-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_08b9ab72fbe9768c6bef,acc_c7c57e9122edfe7c0cf3,2026-03-03,33.51,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_07d14c7faf5860ebd308,acc_c7c57e9122edfe7c0cf3,2026-03-05,32.93,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_984cda53988a6ba10630,acc_c7c57e9122edfe7c0cf3,2026-03-05,37.09,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
